Timestamp,TotalAmount,TotalInputs,TotalOutputs,Inputs,Outputs,Suspicius
1711809075,0.011993130000000001,1,2,"{""35iMHbUZeTssxBodiHwEEkb32jpBfVueEL"": 0.01207094}","{""35iMHbUZeTssxBodiHwEEkb32jpBfVueEL"": 0.01039607, ""36nN8DQFM3E5J9XWuGvKAZSVAwVMWVH96B"": 0.00159706}",True
1711808878,1.425e-05,1,1,"{""bc1qvark6q98k9p4xwn9888qyr2apqxhv460dyzmw8"": 6.553e-05}","{""bc1qx2wkq2u6yhqx7smejx25fl0ju25dtwdznlvsut"": 1.425e-05}",False
1711808878,6.2682901,1,3,"{""1UiW61F9xnBnnC1J69aPJhFm3ZXvZEkCm"": 6.26844761}","{""18fdS2BTxXfunb5NGRSFRwZTkxKcQwxfbe"": 0.001505, ""3QA6Y8S3QD2gCTEusv9ZXvcnpxAVDJEtoC"": 0.001505, ""1UiW61F9xnBnnC1J69aPJhFm3ZXvZEkCm"": 6.2652801}",False
1711808878,0.0021116999999999998,1,2,"{""bc1q2wwf9m4zd8cdxvqvresukhpeckzh935xqw9882"": 0.00217443}","{""31yVBU6sk2oQXRoazyHRDFCDwi3NoLZRei"": 9.969e-05, ""bc1q2wwf9m4zd8cdxvqvresukhpeckzh935xqw9882"": 0.00201201}",False
1711808894,0.00627,2,1,"{""bc1qeuekf3t9r8vqtvg69ypw8wstnwwgatngrsg6pk"": 0.00021992, ""bc1qledva5sqza202x6hpl4rp3t9cll588h80xg8lj"": 0.00613002}","{""13X4H4AKoGYFxcpc7HGUHoMvEap7UXyaeR"": 0.00627}",False
1711808716,0.00055,1,1,"{""bc1qz337dv6zr6et9j08squ90ca8fmmepvqq4v7tps"": 0.00030685}","{""bc1qep2mtfm3cdrwrnnwn9v479fcvmwgfcm76gvmq3"": 0.00055}",False
1711808918,0.00428723,2,1,"{""bc1qekncpwjwuuykmvkn7jytu9ndw4ukwytwtaj6hm"": 0.0010756, ""bc1q6xdwm8xtqpl0tsd8e3c867enutx8wcjl0pxxlg"": 0.00019503}","{""bc1q60ueculvkqesytdv6dzc9fgjsdxe2vlv4h7npn"": 0.00428723}",False
1711809023,0.0034002,1,2,"{""bc1qdakj2f6zhdlymyz2pckuqlm22r9uxt3m4qk5pg"": 0.00346019}","{""bc1qmxj03cuekxed9vqn763fp08rx3x8tc44r86fmr"": 0.00148041, ""bc1qpy7j4ck2ytthl8lcu5cm6ryjeu0nr7sk76q4zx"": 0.00191979}",False
1711808878,0.00115344,1,1,"{""bc1q0jmqhevurh53uuawus37p8xvf56nf92uxt93sh"": 0.00119917}","{""3FGso8dLTxYExnnvGka2hwV5B9wHxkVBsB"": 0.00115344}",False
1711808878,0.00010814,1,1,"{""bc1qacs609u64wtkekeuqmq4wq3em8nu7eq2qtek4g"": 0.00015369}","{""3LV1ZmScHkGPxepgigwxtj8o55mqdwU1Ku"": 0.00010814}",False
1711808923,0.71658228,1,2,"{""1HbLbNQajhGxQYVrL3QG7LF9jaxoKeZBvH"": 0.71667337}","{""bc1qajr9zy8mjyzmg3hszky9jcx9vrsdr6gzqa5l2c"": 0.00358164, ""1HbLbNQajhGxQYVrL3QG7LF9jaxoKeZBvH"": 0.71300064}",False
1711808921,0.00494743,4,1,"{""bc1q9pq9gvupa5cnd5399v0nx0kde3xe78wmrqueay"": 8.614e-05, ""bc1q7tmptgsl6cuguz7xmnst9c3khrnxf70w0n6e36"": 0.00321358, ""bc1q3x8r2flnfm8fhe07m0ykylzfystlf9cyxfmtvr"": 0.00162427, ""bc1q2mve0je56hqzczz3sehdwp8lkzykvralfs9x58"": 0.00015102}","{""33JnMqED3uN3mX7phmFB47NdTQyPkGZ3Ek"": 0.00494743}",False
1711808897,0.01725086,5,2,"{""bc1qeade3s9g67t3a9wncnjvmy9wej5qxzhtwgujgd"": 0.0006559, ""bc1qzuxw56f59kx8yrf3vrwd8syq39l948pmprv854"": 0.00715144, ""bc1quq29mutxkgxmjfdr7ayj3zd9ad0ld5mrhh89l2"": 0.0090275, ""1FkMURRJdRqd3rNyBNqrFjLuvYyZgDkb7B"": 0.00030788, ""bc1qkfn6nlpsw3c5ujcc0jsqt5ewk88j89t06anpff"": 0.00031854}","{""3BRgs3dGjV3wbTidDmwGr2zAVtTBZAm6Hm"": 0.00119276, ""bc1quq29mutxkgxmjfdr7ayj3zd9ad0ld5mrhh89l2"": 0.0160581}",False
1711808878,0.21282359,1,2,"{""bc1p9m5dpeqazmwll5h6hfvtg7x3aq06ae897m2ua8xsqcwqp2ms8vuq0pdf39"": 0.21289079}","{""bc1qgc7nldyvcz6uqjfmpx8nvj7zh644xz0tj8k9xp"": 2.94e-06, ""bc1pyg89udg6gfyqh3lp2acma2xj6w2grjrqn28q5yl6vm80lxq2v99szr3prz"": 0.21282065}",False
1711808988,0.031387700000000004,3,2,"{""bc1qfnxc9jp788jagn7rfak8l7rkr24063qh5ev8e5"": 0.01405463, ""bc1qckyuzzgd4h68u7ratlvyt69jp7xsuz8xtkh0g7"": 0.01350388, ""bc1q9t4990da8qrgvexwvt9h4l3e5tyvdjgn9rzv4m"": 0.00393917}","{""bc1qc0pyxmxecr4jrw9fjjkh0dnn2nsd0y5rtajzg3"": 0.02848658, ""bc1qx3z5lfrzu3m0ahyzhffmutxmef903lue2faaf8"": 0.00290112}",False
1711808955,0.00301358,3,2,"{""bc1q4ksgyaxlctgyxsfnpyj8ap7lvq4ylmysgmhp7g"": 0.00163368, ""bc1qc25ezmapdwuysj6xc5pn5lr5a4mmx2hymp5a9z"": 0.00077544, ""bc1q7vap5h0ehgzlvup70asjshvl56zs57frv9lkth"": 0.00071561}","{""16oaNayDQhkCmGAbmRQ7STqT9HQCbvbGSe"": 0.00291987, ""bc1qcpxl4d6kg2d37z0a4snll02dl708edj6ql4eey"": 9.371e-05}",False
1711808968,0.00163562,1,2,"{""bc1qvmm8mqx28mm6v5chrpl0j6859hgkff6lanq8x5"": 0.00169217}","{""3GakpMLpEp1yvJ5QHLDLH7PQJycBNenzpB"": 0.00156669, ""bc1qatcsqtxuqezhu280tkdpvzq7rudcullyp4f3tr"": 6.893e-05}",False
1711808878,0.01155717,1,2,"{""bc1qp2dnjnl34xhl0nuvx68awj8qkgx4j0e6rjwkjw"": 0.01161372}","{""32xTPWtYkkmkx6YEAA7iNL9tHLvdbGAWD5"": 0.00156676, ""bc1qn0rcx39exxuktjja0ax0pw8h9rm00crkalaun9"": 0.00999041}",False
1711808978,9.86620917,1,2,"{""1FbosszbgZbFuY8FUv2BJipqNKACacuUhd"": 9.86629655}","{""bc1ql5yy9vj7x440ke3hzy79ua3l4qmh39u203pche"": 0.00126, ""1FbosszbgZbFuY8FUv2BJipqNKACacuUhd"": 9.86494917}",False
1711808878,0.00488053,1,1,"{""bc1qu5zn63ek5m07799qejfqa8kf8e33gt358dkamu"": 0.00142468}","{""3NuwCJ66vviTfKuBa72ThinLWb89zYmawk"": 0.00488053}",False
1711809032,0.0249571,1,1,"{""bc1qgp8a704xfd0uhr9s75mzqfsuhw5jn379xk5y6d"": 0.025}","{""bc1q0m0gz8js0g4dzfpt78hnh9ez0rqle9am46kuhl"": 0.0249571}",False
1711809060,0.00237393,1,1,"{""bc1qr7t2m639356surmzw36e8srkvhczjx5vlxkt37"": 0.002418}","{""1PiZpfWDd6ss1kHZ9nZD49wVUEgS5LPkRW"": 0.00237393}",False
1711809047,0.00128285,1,1,"{""bc1qw6f8srcclny0lmf5grl20uzf5er983qnr2d2ma"": 0.00132614}","{""38UL1CuVZAhZkRwTX5x3YVTLuxuhfmNP8n"": 0.00128285}",False
1711808885,0.00020562,1,1,"{""bc1qn9zz95xswjqlvrrsnaudujz3xwjaaz68rvh4gt"": 0.00024852}","{""bc1q3w20vlwzly5mf2ctrk0hc36xsrwl2pvdnq27cw"": 0.00020562}",False
1711808878,0.00126704,1,1,"{""bc1qe80gumqt32mj9fkama4cds37djjxmsd2pzv7kc"": 0.00131033}","{""37b79W3SF27pF2BR27hgNNgBV3e1HLV1nM"": 0.00126704}",False
1711808713,0.00136947,1,1,"{""bc1qyua7k53mmq93nncktdk4frl4km85ja7av7z79f"": 0.00141276}","{""3PgTmHExzuBaan1t13Cru6eSWEGWyPcnU4"": 0.00136947}",False
1711808878,0.00063871,1,1,"{""bc1qv3fl39l446j373fs2kk5r5adgzppjsyg3urrym"": 0.00068161}","{""bc1qupk3yprzm3sl6hglqcjhsesz7v6u67l50nvjjw"": 0.00063871}",False
1711808904,0.00403219,1,2,"{""3Q2XccmnQobKkVdeoCvKMqrjGumqtuGMnY"": 0.00382552}","{""3HWRwzC5NYgVrXxyfYpQMJXEZHe1CNvK7k"": 0.000885, ""3Q2XccmnQobKkVdeoCvKMqrjGumqtuGMnY"": 0.00314719}",False
1711808878,9.968e-05,1,1,"{""bc1qsee05gsc8ttwzgacw76q0d8m6pjzxey5emt8vs"": 0.00014326}","{""17RbYMeivo7NmU7zJraLrUUTZLXLkLuJF7"": 9.968e-05}",False
1711808878,0.00315546,2,3,"{""bc1pc56lk2sa6lhxa7d6lekytm2y5e3e9lu8pn90mv9ssrkgderh9glqnq569d"": 0.0004643, ""bc1pyt532xvtd9dkrjtc3e4fcfxux8kw9m9shdj2lzhsc2cfvl02n62s9hrg8s"": 5.46e-06}","{""bc1pc56lk2sa6lhxa7d6lekytm2y5e3e9lu8pn90mv9ssrkgderh9glqnq569d"": 5.46e-06, ""bc1pyt532xvtd9dkrjtc3e4fcfxux8kw9m9shdj2lzhsc2cfvl02n62s9hrg8s"": 0.00306495, ""bc1p6yd49679azsaxqgtr52ff6jjvj2wv5dlaqwhaxarkamevgle2jaqs8vlnr"": 8.505e-05}",False
1711808916,0.00052725,1,1,"{""bc1qm4ywmg0vu84hfahmfue9p6d4ppm96rxwjc48mu"": 0.00056946}","{""1yj3EkCY5xSC3yG7MuAcku3tPCLHV9T7o"": 0.00052725}",False
1711808878,0.00101797,1,2,"{""1DiUaT6JCbdUEk1hrt7dr7pMBtfqE8pTfL"": 0.00110159}","{""157NvPsdS4LskG2F7jAgAHWntxmuLFd8Ly"": 0.00071215, ""14HxuBiETZQ2tuUi1xoenSm6Xnf1ovch7Z"": 0.00030582}",False
1711809063,0.0008751500000000001,1,2,"{""1BXVrqgTbQEbrM38ui3PNNkhfyUtDfNCk1"": 0.00095737}","{""bc1qxrcpg82gm4rw2ptstadm3zjn2rsrrrxw7hlyqn"": 0.00053439, ""12ZvPjy4fbXRviTRW3cwGK4DpooCEP1wDd"": 0.00034076}",False
1711808878,0.6428465099999999,1,3,"{""18hofVCQv8cMDpqDNqSXyrUDffq7MKLxiu"": 0.64297602}","{""18fdS2BTxXfunb5NGRSFRwZTkxKcQwxfbe"": 0.00181, ""3QA6Y8S3QD2gCTEusv9ZXvcnpxAVDJEtoC"": 0.00181, ""18hofVCQv8cMDpqDNqSXyrUDffq7MKLxiu"": 0.63922651}",False
1711808878,0.06712778,2,4,"{""bc1qaxj0jdq0yq7kstgg6nnyr28srtdd45aatkju6e"": 0.05096834, ""bc1qz3j340297txpx257ns4xk04zz0jaf2dwdchz6l"": 0.01625934}","{""bc1qvmncd4csw6ctdzudcs5clcjnhnl7nzqp0rjj24"": 0.00851079, ""bc1qfp5ufqe74ks8aarjsu7l87ywslym27fcn599pv"": 2.891e-05, ""bc1qsuzsheyt0yacc5nxknk76jtnpufkactmn7kset"": 0.02929404, ""bc1qh3egy6dlrs4rl0kn0vqwjpl5y33jtdqnnt4876"": 0.02929404}",False
1711808878,0.6001297,1,1,"{""17mtADx4YTpX92fAutK5hfHWt8f6azoRfB"": 0.6002}","{""1NfJSiqBw4fb74KgVQrPsk5W5aqitAD1Xv"": 0.6001297}",False
1711808961,0.0003,1,1,"{""bc1q5cqeextd6wt89lhmpttc3eh59xaqs99pahrepg"": 0.00034047}","{""bc1qrff28u7w4uytet6w6nxyzndw55dhk64cp0tldu"": 0.0003}",False
1711809054,3.56e-05,1,1,"{""bc1qpjye279amnjadz99nndxcsps6ua9cmypynpan9"": 7.597e-05}","{""bc1qqvntfm7nwkrukdtcxvqq02t5seejt8yphj9z82"": 3.56e-05}",False
1711809050,0.14955531000000002,1,5,"{""bc1q9hvtakvrs859dekdu2eh5y6dqegmqkamyv6lyjapzh8sgfrqldfszdaty6"": 0.2018216}","{""bc1qqjn9v5llllk52ce4eha7p27v8rrmsvhnleznmh"": 0.00041684, ""bc1qtezt2xn8lf44rkn4cuuuk2exewmas59vp4tv4j"": 0.00011387, ""bc1qeuqyu97ff9fqtmrch002suqdy9g6xzvexgxar2"": 0.00076021, ""3GwZ6fshVGCFeTLyuLSTNt5nCUPjemgbCq"": 0.01979515, ""bc1q9hvtakvrs859dekdu2eh5y6dqegmqkamyv6lyjapzh8sgfrqldfszdaty6"": 0.12846924}",False
1711809014,0.00097833,1,1,"{""bc1qk3evsl4uve4n0phy7mlk9ugtyr9vxaftq4mnx7"": 0.00101929}","{""1H2x361MWjAJEpE8XGoZrGKpMnqRV8odgV"": 0.00097833}",False
1711809063,0.00126117,1,1,"{""1Cqu71w5urCXwf6HBTAQkPSH4F7eKLN7ub"": 0.00133}","{""3CgYMkNoqDe7gUvm4ypzPZhVBVfFQTPZfs"": 0.00126117}",False
1711808963,0.17337334000000001,1,2,"{""1GwHpQiFNSmR82abGAEgRPNXvpnuSLs1zz"": 0.17345398}","{""3KSpm3Ptyr4N2rxiE4RsfEQrmxzhf1c8if"": 0.01, ""15NUbFvGyibojLg2KAV1rrGXsdFGbZ6GCo"": 0.16337334}",False
1711808878,0.00448515,4,1,"{""35tYxomx7GWYBHfTQ5Wy51vELa4NHpYCed"": 0.00045936, ""34gXaptvnRpLrYbNdjXk8ZGqC7R2JJSNv7"": 0.00019, ""3PLUDVdetrqj1YHMNhG77Z4yEpRsGdNLZk"": 0.00231696, ""3KB7hhFdERGeiuH1TYtc9tjTxBiaanBGGE"": 0.00166535}","{""37jAAWEdJ9D9mXybRobcveioxSkt7Lkwog"": 0.00448515}",True
1711808878,0.52984292,10,1,"{""3DGXqoYPBwbksrkwSBHhQ1vcbKE8u7C9hN"": 0.04, ""3CF9x499XUsjbTJN8eGu84bgdrAn9cTzQJ"": 0.0027, ""3NGoga6jG1csk7p7HeGTFVNPMbzfeaaSee"": 0.1525, ""3MZFRH87rAxQBhNJfnMiggRViiCQkT29af"": 0.1725, ""32ebgySC8syEqDws9v4ACuKQAfrNBNnXB9"": 0.0048, ""35Csm2tzgV9nCs1BmWqiuWArz44gdE8JLC"": 0.01, ""35XHAUo8M8rN1PGqzgkJ4tgCYoF2vKWasg"": 0.00602161, ""3KGhkvy1h8dwNnwC9zdhjSU5VP8ECSYe9F"": 0.13259899, ""3QmBLSXPzs9rUR5JfhHXzHKrCT7LWk3iif"": 0.006, ""34hrCAdwgycYhLArbDDZSvErrNeUWWagc4"": 0.0030654}","{""37jAAWEdJ9D9mXybRobcveioxSkt7Lkwog"": 0.52984292}",True
1711808721,0.058787479999999996,1,3,"{""bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq"": 0.05884976}","{""bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq"": 0.05788696, ""39ztf4ETsYgt3W2WT7j7FSsMzxzHhu1ZMG"": 0.00018852, ""bc1qg8cnx8tj6flqk73fvedh2f4w0e5ggjhk0vr9vp"": 0.000712}",False
1711808943,0.05777932000000001,1,7,"{""bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq"": 0.05788696}","{""bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq"": 0.03757919, ""bc1q7tv2dqtzkzllwvzd7ru653yytn0n8trwfawarw"": 0.00037369, ""bc1ql9sxajhxrw8qxqt0979w2gfk6fr40t9mum5e54"": 0.00766635, ""16N5PbTywYrwN8GYwCwrT7VzT1mcTrVFpd"": 0.00647164, ""bc1q7ev7a7f5nzpsmthhft8yaq4cdyugzswls2jmac"": 0.000569, ""bc1q2fq257mtw4a8xcfqd438wwg6vms652wqnxez6a"": 0.00490456, ""bc1q0taa2ejlxa5zyrjmvevt6nwxrx6ulud38wn6yv"": 0.00021489}",False
1711808910,40.88887175,5,22,"{""3LRtmqmzYStjpw421XQomkxB1J4eihP7sg"": 1.09162963, ""3HoGEA7byBiWRdgDRzeKujYAXqoZpftM1b"": 0.36, ""3H4h5gf6QthLDzWw61vUMFLvBcebD8fL5L"": 0.428, ""bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d"": 10.57969993, ""3Jf9zsxRZmy7Fg68ETjzmEj2BTyK6mkAfu"": 9.925}","{""3LS1cbUHtQjnrp5fht1GPDDQGNMpc46wXn"": 0.0053, ""3KkEN7km3fZYYWvAVHPz6PdtdYsqtTpMYk"": 0.001, ""38Yo6sRCSVDxhT279MW4WfJNacbKYmr9Nv"": 0.00105164, ""bc1pdavf200jetmxxlvuf2m82z528jxehyst7hth6kre9hc4z47sc70splzg6w"": 0.00146739, ""39g9QSjHxR24j6B92s1dixxNnmDDgLG7xk"": 0.001021, ""bc1pn8zdgt7kq6xwyulqjjej695ly5202ueqmmfvkp9cluza0wj7xa4qdx3s9s"": 0.02843374, ""bc1prxk7vn4zkcw7t9hn7kq87camxl0nngmdlh5uv6jcpa46s8nq0d2qfnlxsf"": 0.00866, ""bc1p7eyft60hhll5mn2j22x365f3d8ykgfj92kqye8fr9mxvk3fxfjpqhku9pf"": 0.00420996, ""161QYJydtr6SbCbbaD4ZqHxLRnat7htBH7"": 0.00521317, ""bc1p08tnc440e5ev64pnpufxlmzfa8enja9xtx8587ntu779r22sevjsdjq5ez"": 0.00619096, ""bc1qx29kugkag8lysvj2e8dp7cpnn5r9rj3jg4ex8k"": 0.004955, ""bc1qzhujnfgaucuv564dlj6keavpmq236vgukc2yf9"": 0.17931454, ""bc1pe7m3lqf5fhz8epu3kq8rtqfst3qmdksq67ucz2redty3spmqjvpqsqqvzc"": 0.00423143, ""bc1pru8rr4fn9u9vk34e5j6f4sny6uqqaxgm3y0rml5jgt2p63zyd9xsmn6ahk"": 0.08542416, ""38o75FeHyKSktnuvU2Bbtt5WvyVXu24MQp"": 0.00422207, ""1LR7x3RncsQc84WjsgcMpkyhQMCmhLfMtf"": 0.00996, ""bc1puy87nafs243aq5aj0vggt47a3ccfk5sqlmlvp0qn0tflxhazg94q429l54"": 0.00188257, ""bc1p7rn4m8jtzn466knc84zvulpthrsp3jxcyxndywwuye9xfk82dk9sfc9m2s"": 0.00996, ""bc1pvyvwn5uqrafwedmtylwj8ktcgzu8dhrpmqkf5nercfu5njzgl0fqsrs24y"": 0.00890172, ""bc1p6wufltew4cegsum6gxvf677au75u9xmmn4lc3r0sth6v489ucspqr5lve3"": 0.01873786, ""bc1qenqs4mfyezleyenhl2zdgea84hntthwl7g8rtk"": 0.3, ""bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d"": 40.19873454}",False
1711808943,0.00056985,2,1,"{""bc1q0epj6h02q0hlnqzz2xnjatngfy6p63rqj80wcu"": 6.408e-05, ""bc1qa98ptws9epdwvvmnv74kfdny3jpqenymu9d52e"": 0.0005692}","{""bc1qzfhtnkd74cf7n7k4gm5sjfvhr3ewjptkq7npnf"": 0.00056985}",False
1711808878,121.47837363,2,2,"{""36155H54PBu3LPSbqd5DtZsd9v84t3gwyb"": 60.85308121, ""3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd"": 60.62538342}","{""bc1qv4r4zwvf5ckdx3llaykl0vez4fdaj4jh5yfjsw"": 60.85308121, ""3MqUP6G1daVS5YTD8fz3QgwjZortWwxXFd"": 60.62529242}",True
1711809010,0.014496160000000001,1,2,"{""1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd"": 0.01457596}","{""1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd"": 0.01254616, ""3Co5NBSD4WzJTaFkyJRaHxQjHEtz4iJrK5"": 0.00195}",True
1711808982,0.11775536,1,2,"{""bc1qqw9ss5qnx9qcxesy5v336lgn0t86xstzxn2lzr"": 0.11780629}","{""1DcuA7ZGeyfjAAtaGVsvkAw8XcjrGMsJQT"": 0.018, ""bc1qd48s2jgdcmpqggu2a25x5ggw5ywntfeqrx2skh"": 0.09975536}",False
1711808925,1.00028907,1,2,"{""bc1qhfs73qmhz9dalarpn7jempgl7ze3laqg77rfss"": 1.00034}","{""14f4bEsu4jNaY3Aa9sQTpgW3NAX3uEnxo1"": 0.0067, ""bc1q2d9hggex2gxxchq80sn3lz87qs2ykyttwhem8x"": 0.99358907}",False
1711808878,0.01526962,1,1,"{""bc1q5jz69h368j2lrsst5d78wzqr9yfc37rngkz8m7"": 0.01530917}","{""14BNwFtarcD7mCZY3kfZpXPKYNyyHCKzec"": 0.01526962}",False
1711809010,0.2977,1,1,"{""15XNC5t3sTqAeanNhuLkncLrRmnRV6g44p"": 0.3053}","{""1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd"": 0.2977}",True
1711808878,0.03198253,3,2,"{""3HX7pKJV9y6HfaRTVRQ6RQMcyn3LsE7EjB"": 0.02644643, ""3F7b57V22QeMjsFAp6vrTMMD7c2EKq6nzW"": 0.0017198, ""3AFutz4QxdePG3q2Jaf6WWapuSLD1zpUpg"": 0.00393889}","{""35Y9tSMauCkyvZz1r79HNohUHUxuqx9vSG"": 0.00032105, ""3Lgsj5v4uQYiXjBvq6qdxmNcXTNxzGpLmU"": 0.03166148}",False
1711808910,0.00073508,1,1,"{""bc1qfs97zkt8995nzw7hvhd6qskuesmkw9ly4wryfh"": 0.00071601}","{""3CS6KR381oaj2DY1HVUuHeKN5rViey9rQA"": 0.00073508}",False
1711809014,0.00021609,1,2,"{""bc1qpdmz4h6x248wp8egca95jj5fv3na7uh3guv909"": 0.00015262}","{""3Fj5tToZsRRHG2yHZ6tYpCouk6ZGFqj5P3"": 0.00014244, ""bc1qpdmz4h6x248wp8egca95jj5fv3na7uh3guv909"": 7.365e-05}",False
1711808878,0.00372173,1,1,"{""bc1qmctwkk324p8r7zq3la4emlhzqmewczy4vdpl3h"": 2.668e-05}","{""bc1qtztzx56x5maugymn4m6u47u80zghjcy8uk4f63"": 0.00372173}",False
1711809041,0.53674491,4,2,"{""1Bh9buUqWgb2ohrUznLk5eRs9BCqNXMt1b"": 0.33657462, ""1Na4L6KN89jcizw3WfATA3mEF3aWL12nNW"": 0.01230323, ""15TtXNqBLrumnW1D7tXWEWZVxqyuhKyJQy"": 0.03040154, ""1eZSt2gqM8aN1Jwj9nhLxsMT6MrVxqMxr"": 0.15770002}","{""18NfBCeXtfLTmjC9Cy1ZEmsXW6abafd8BR"": 0.5, ""1KpfpJ47Kr3mPqgxduFXPcVe66CwHt2ZVf"": 0.03674491}",False
1711808878,0.00415278,1,1,"{""bc1qqjff52xjawr50yzaagv8gkujftha9rg4jj5zyh"": 0.00015735}","{""bc1qzzqxvf670wnr5y59073tdfsm5sqyw4n8rt8pl3"": 0.00415278}",False
1711808918,0.29395475,1,2,"{""bc1q0efuf2wc6msts6df5w40nkzpkvxqur7udjnunu"": 0.03119943}","{""bc1qx2qcahwn76kjaqk2szy0hz8d85c4sfhxdl2x8tedurp8hfdggmesawmhxl"": 0.28576773, ""bc1q0efuf2wc6msts6df5w40nkzpkvxqur7udjnunu"": 0.00818702}",False
1711808878,0.00096517,1,2,"{""bc1q6tvawhfj928dq9ep7ncwx82rywmmsa7rk6lpsf"": 0.00101487}","{""3HHWMjbQYpWb4qDtUXE9U9rebwSHKzbk4M"": 0.00045584, ""bc1q6tvawhfj928dq9ep7ncwx82rywmmsa7rk6lpsf"": 0.00050933}",False
1711808963,0.00755318,1,1,"{""bc1q4stjqpn04q89lvucjdztk2mfpjmkxymzzcnuv2"": 0.00759168}","{""bc1qekedxwvk88aj5snxau4a67fjexu8guht396j4q"": 0.00755318}",False
1711808878,0.00038895,1,2,"{""bc1qs75cp8349degw4y72pqk5zjqv2zuhkepjp5d9u"": 0.00043935}","{""1NJ6oRFhXeRmvLgGMsRunMbh5Zo2QaaWnn"": 0.0003, ""bc1qs75cp8349degw4y72pqk5zjqv2zuhkepjp5d9u"": 8.895e-05}",False
1711809073,0.00336972,1,2,"{""bc1qfglhd9t236g6wewm3k4vxkdw2ds0srqfjxcafh"": 0.00341907}","{""bc1qjkljdpmqfmp92nm0wg0nc432442jrnpw8d4x57"": 0.00316336, ""bc1qfglhd9t236g6wewm3k4vxkdw2ds0srqfjxcafh"": 0.00020636}",False
1711808978,0.0017319,1,2,"{""bc1qqkshrdysky0wp3q8akg46g3n48302uclhhvnad"": 0.00178125}","{""bc1qwxlhcvvflzr9ggfjlde2rdfp7lp0lnqcn7y3e2"": 0.00170988, ""bc1qqkshrdysky0wp3q8akg46g3n48302uclhhvnad"": 2.202e-05}",False
1711808897,0.007969239999999999,1,2,"{""bc1q45h6jvva3t3z273lyrdgmtvyx0ral6zkhqzc4m"": 0.00801964}","{""16vskofhfGUPwXvNVZUgfokEVvz9gBFNT4"": 0.00053, ""bc1q45h6jvva3t3z273lyrdgmtvyx0ral6zkhqzc4m"": 0.00743924}",False
1711808878,0.0001487,1,1,"{""bc1qvvkwdgyylssaqjhyarpzr5ajeqq2m43lxde82k"": 0.0001872}","{""bc1ql5v5l7h4tz3enndvm97mjgkrww4pgahwp2y3ve"": 0.0001487}",False
1711808713,0.16174237,1,2,"{""bc1q6asp5el0pppkml9x9dhj7g655t6h9xrrt4ccww"": 0.16179172}","{""bc1qgqrx58su979gf7he23dlnz74y36jvztsmy3ld2"": 0.14245047, ""bc1q6asp5el0pppkml9x9dhj7g655t6h9xrrt4ccww"": 0.0192919}",False
1711808982,0.00617043,1,2,"{""bc1qk7sd42nz0xgvq3mdmastp26a7km0n55lumk6r5"": 0.00622013}","{""3CLgFtqJ83ox2hqNMmN1AAKnyc2oPKgq7B"": 0.00143, ""bc1qk7sd42nz0xgvq3mdmastp26a7km0n55lumk6r5"": 0.00474043}",False
1711808878,0.00860115,1,1,"{""bc1qd40w9unxmafxdgvs936dxpzc8vvtegunhwu9d7"": 0.00864}","{""3C479L9Fb8ienQyka775AFv3bwDKGmUjKF"": 0.00860115}",False
1711808931,0.00145172,1,1,"{""bc1qtru8p7xhlx5tdvtgscm9g3vf8c967t3dq27fwx"": 0.00149022}","{""bc1qfl20xx5nj70wazqxmepulz5c97m2ma9y2sa4ev"": 0.00145172}",False
1711808940,0.0197903,1,2,"{""bc1qrdrt9p6x25mqdg6a5v2hqv0wxjcxvlvcymcxv7"": 0.01984}","{""3P37Z8DFrhfnTZrSuB3MQFYAWWu98EQqiy"": 0.015, ""bc1qrdrt9p6x25mqdg6a5v2hqv0wxjcxvlvcymcxv7"": 0.0047903}",False
1711808998,0.06602029,1,1,"{""bc1qgfhgnvhr4sdvrn90k89ygek8a8yuswdzmxp36y"": 0.01947663}","{""13qJ16uPJXEJCdbJZcvbS1b6zMRBi2cHHZ"": 0.06602029}",False
1711809085,0.73262733,1,2,"{""bc1qaelwy9w9td0hcyk4r05h3tm2psydtwkvr20zf6"": 0.73267773}","{""12T1zWjjYNQTXsE6JSi3Skvz1EZpQzLL87"": 0.51, ""bc1qaelwy9w9td0hcyk4r05h3tm2psydtwkvr20zf6"": 0.22262733}",False
1711808878,0.00788966,1,2,"{""bc1quvhzklmawngqw5nkc99meq9ul50k76wewc32e3"": 0.00794006}","{""1LBwugCPhxgE77YLKrps5RWJYkCrEXnAP1"": 0.003, ""bc1quvhzklmawngqw5nkc99meq9ul50k76wewc32e3"": 0.00488966}",False
